time,open,high,low,close,Up Trend,UpTrend Begins,Buy,Down Trend,DownTrend Begins,Sell,,tf,tf,tr,tr,Range,Range,Border,Border,Border,avg,Volume,Volume MA,TSF,,,,FAST,Plot,SLOW,Buy,Sell,Tail,Tail+,Tail-,%K,Support Line,OTT,Buy,Sell,Plot,0,1,2,3,3,,,,,,,Buy,Sell,StopBuy,StopSell,HOTT,LOTT,Buy,Sell
1626183000,280.1,280.35,278.41,278.48,278.23786924762055,NaN,NaN,NaN,NaN,NaN,279.33500000000004,NaN,NaN,NaN,NaN,276.1709251334199,282.28736270055055,280.7582533087679,277.70003452520257,279.2291439169852,276.22402135565744,8998,12142.7,-1.3383708841192858,1.448843320608926,-1.448843320608926,1.583132705916701,3.8448725297873523,3.8448725297873523,3.1781327615764283,NaN,NaN,0.15903736599352816,0.5993616806201852,-0.6506709616890579,1047.7361298722117,NaN,1050.4667895846023,NaN,NaN,0.4775501539114744,-2.562415975962677,-1.1546332302755262,-0.06476454449218352,0.2485506732688205,0.6060622682744116,0,1,-1,2,-2,-0.5636112225742571,NaN,NaN,NaN,NaN,0.0027833219795308207,0.0027953392918688624,NaN,NaN
1626186600,278.72,279.09,278.59,278.79,278.23786924762055,NaN,NaN,NaN,NaN,NaN,278.79749999999996,NaN,NaN,NaN,NaN,276.1709251334199,282.28736270055055,280.7582533087679,277.70003452520257,279.2291439169852,276.22402135565744,4746,12169.6,-1.127610985568586,1.3441362438486184,-1.3441362438486184,-0.14327160714924236,2.0519503914374013,2.0519503914374013,11.277645817134527,NaN,NaN,0.1510309007254909,0.6034081552137334,-0.6482449286549965,1047.6647078855362,NaN,1050.4525860196782,NaN,NaN,0.4823539321110706,-2.05671536234885,-0.806320407733529,0.06584311903849091,0.3278446007738545,0.5027112063265218,0,1,-1,2,-2,0.7480947440243046,NaN,NaN,NaN,NaN,0.0027846515439243413,0.0027948095117197687,NaN,NaN
1626190200,278.86,279.1,278.7,278.82,278.2609127634766,NaN,NaN,NaN,NaN,NaN,278.87,NaN,NaN,NaN,NaN,276.1709251334199,282.28736270055055,280.7582533087679,277.70003452520257,279.2291439169852,276.22402135565744,5325,12044.8,-1.030038153989013,1.2018261888033208,-1.2018261888033208,-0.21830154242565847,0.9142232185125039,0.9142232185125039,10.089986295566511,NaN,NaN,0.10743452205950488,0.606378260219886,-0.6457615327237973,1047.5145931729826,NaN,1050.3791110034053,NaN,NaN,0.5046738370985158,-1.4483201991142476,-0.7163867780935711,0.07732641709865762,0.3334048550917296,0.4345468530308513,0,1,-1,2,-2,0.748063081230575,NaN,NaN,NaN,NaN,0.0027852318782384962,0.002793824636774104,NaN,NaN
1626193800,278.86,279.29,278.75,279.19,278.2959995240597,NaN,NaN,NaN,NaN,NaN,279.02250000000004,NaN,NaN,NaN,NaN,276.1709251334199,282.28736270055055,280.7582533087679,277.70003452520257,279.2291439169852,276.22402135565744,4300,11647.25,-0.8157441851342683,1.2406561787585524,-1.2406561787585524,0.06810035842292894,0.885155856765806,0.885155856765806,9.971678114159701,NaN,NaN,-0.009008271773964344,0.606141315950636,-0.6459456626782288,1047.4201123437908,NaN,1050.3068862320695,NaN,NaN,0.5400939253589224,-0.056851983301682125,-0.48516168358202627,0.24653555501817592,0.4301708727386219,0.4164117696338763,0,1,-1,2,-2,0.7480315652696464,NaN,NaN,NaN,NaN,0.002785495458435889,0.002793620778064285,NaN,NaN
1626197400,279.22,279.88,278.99,279.47,278.3162324989423,NaN,NaN,NaN,NaN,NaN,279.39,NaN,NaN,NaN,NaN,276.1709251334199,282.28736270055055,280.7582533087679,277.70003452520257,279.2291439169852,276.22402135565744,7610,11501.3,-0.5987864784873466,1.2786769487949492,-1.2786769487949492,-0.03219344684503023,1.4158053536133792,1.4158053536133792,9.971678114159701,NaN,NaN,0.1625325147405718,0.5994734242989054,-0.6440150611322487,1047.3478203850602,NaN,1050.1824858930233,NaN,NaN,0.602760569080381,0.5193618826166174,-0.30956623409329403,0.3656326075827516,0.5026906299006333,0.43344771385132186,0,1,-1,2,-2,0.7479999864385538,NaN,NaN,NaN,NaN,0.002785495458435889,0.002793734300207329,NaN,NaN
1626201000,279.32,279.52,278.83,278.97,278.3355840985686,NaN,NaN,NaN,NaN,NaN,279.15999999999997,NaN,NaN,NaN,NaN,276.1709251334199,282.28736270055055,280.7582533087679,277.70003452520257,279.2291439169852,276.22402135565744,3585,9496.8,-0.5985111899728022,1.3295672967218366,-1.3295672967218366,-0.5170815205762791,0.709181206124768,0.709181206124768,9.55691490650159,NaN,NaN,0.054421728050437275,0.5982776501013009,-0.6442365594031588,1047.3052600525448,NaN,1050.0778752131716,NaN,NaN,0.5546426691656932,0.02511474349045067,-0.5319725057961909,0.09838118676962355,0.36510898541257075,0.42062201779599545,0,1,-1,2,-2,-1.4942080713802568,NaN,NaN,NaN,NaN,0.002785495458435889,0.002793330513154628,NaN,NaN
1626204600,279.06,279.53,279.05,279.33,278.3668574719051,NaN,NaN,NaN,NaN,NaN,279.24249999999995,NaN,NaN,NaN,NaN,276.1709251334199,282.28736270055055,280.7582533087679,277.70003452520257,279.2291439169852,276.22402135565744,7225,8617.65,-0.23017663013365972,1.3907745856918772,-1.3907745856918772,-0.43840889649273684,0.9968640027134086,0.9968640027134086,9.55691490650159,NaN,NaN,0.17335094522224465,0.5948935036953763,-0.6434355038352765,1047.3039562732906,NaN,1049.9946904632359,NaN,NaN,0.5068343622272623,0.5365704960923762,-0.3084456679172418,0.21678536107130622,0.46158995377737827,0.42765757777750957,0,1,-1,2,-2,0.629638160901047,NaN,NaN,NaN,NaN,0.002785495458435889,0.0027933290347110476,NaN,NaN
1626269400,279.08,280.74,278.465,278.86,278.3668574719051,NaN,NaN,NaN,NaN,NaN,279.28625,NaN,NaN,282.28736270055055,276.5206464828973,276.5206464828973,282.28736270055055,280.8456836461372,277.9623255373106,279.40400459172395,276.22402135565744,10232,8603.85,-0.1670406382448274,1.4764933750052722,-1.4764933750052722,-0.566945979675515,0.16799857002800422,0.16799857002800422,8.712930646865999,NaN,NaN,1.1395598816643273,0.6587971727489594,-0.6739864458094948,1047.2907407907405,NaN,1049.9385180790287,NaN,NaN,0.6138193336292848,-0.8354444191504283,-0.5535810836681112,-0.04565131009239009,0.32981817516819195,0.4049566171205587,0,1,-1,2,-2,-0.7073967001739226,NaN,NaN,NaN,NaN,0.002785495458435889,0.002793044424546069,NaN,NaN
1626273000,278.83,279.25,278.34,278.79,278.3668574719051,NaN,NaN,NaN,NaN,NaN,278.80249999999995,NaN,NaN,NaN,NaN,276.5206464828973,282.28736270055055,280.8456836461372,277.9623255373106,279.40400459172395,276.22402135565744,6723,8544.25,-0.09975079382162849,1.6011791410194576,-1.6011791410194576,-0.994353492666622,-0.5371117972395822,-0.5371117972395822,7.846318513932019,NaN,NaN,-0.027083247656808657,0.6571118651032077,-0.6750369491710102,1047.2641412529135,NaN,1049.91892260269,NaN,NaN,0.6561989612279493,-1.3474826251606924,-0.5807182915411162,-0.14821847669686652,0.308575884824479,0.375186193882301,0,1,-1,2,-2,-0.7073679683352936,NaN,NaN,NaN,NaN,0.002785495458435889,0.0027926473801489983,NaN,NaN
1626276600,278.73,279.08,278.1,279.03,278.3668574719051,NaN,NaN,NaN,NaN,NaN,278.735,282.205647481953,276.5206464828973,NaN,NaN,276.5206464828973,282.205647481953,280.78439723218906,277.94189673266123,279.3631469824252,276.22402135565744,5006,8481.45,0.07237658350441802,1.674107732687113,-1.674107732687113,-0.7399238732169078,-0.4243800090460539,-0.4243800090460539,7.779460012054102,NaN,NaN,-0.5243290374803907,0.6600621504684232,-0.6906809014725797,1047.1782410562455,NaN,1049.9035585398683,NaN,NaN,0.6382824125744048,-0.1942148694000388,-0.34334874595217074,-0.1452942283381587,0.3741024551281667,0.36747265338420304,0,1,-1,2,-2,1.0365335580624013,NaN,NaN,NaN,NaN,0.002785495458435889,0.0027925320249649957,NaN,NaN
1626280200,279.14,279.43,278.81,278.81,278.3668574719051,NaN,NaN,NaN,NaN,NaN,279.04749999999996,NaN,NaN,NaN,NaN,276.5206464828973,282.205647481953,280.78439723218906,277.94189673266123,279.3631469824252,276.22402135565744,4582,8196.3,0.0768401761908686,1.7513904953409316,-1.7513904953409316,-0.9133556045205715,-0.8830516915777693,-0.8830516915777693,7.133994116277634,NaN,NaN,0.26354344814857344,0.6655333177526499,-0.6905109055038314,1047.121878913792,NaN,1049.880660049476,NaN,NaN,0.6610135724069232,-0.8559570960964284,-0.6246169895010537,-0.43344657712384216,0.3081407143845137,0.3507112835097562,0,1,-1,2,-2,-0.5802567871969775,NaN,NaN,NaN,NaN,0.002785495458435889,0.0027925238231836175,NaN,NaN
1626283800,279.11,279.28,278.5,278.61,278.3668574719051,NaN,NaN,NaN,NaN,NaN,278.875,NaN,NaN,NaN,NaN,276.5206464828973,282.205647481953,280.78439723218906,277.94189673266123,279.3631469824252,276.22402135565744,4825,8094.35,0.0816639063650378,1.7348886452697014,-1.7348886452697014,-0.7516386434881728,-1.679214852265659,-1.679214852265659,6.153072176520645,NaN,NaN,0.054715885682843746,0.6673366603108356,-0.6882448751311735,1047.0837916955563,NaN,1049.8156179704074,NaN,NaN,0.6385057564852057,-1.5595991624931238,-0.9762058659419293,-0.7731763473388058,0.2456843163628362,0.3202641992544145,0,1,-1,2,-2,-0.580235798926428,NaN,NaN,NaN,NaN,0.002785495458435889,0.0027924068252485742,NaN,NaN
1626287400,278.45,278.45,277.93,277.93,NaN,NaN,NaN,279.2969917651021,279.2969917651021,NaN,278.19,281.546384420122,276.5206464828973,NaN,NaN,276.5206464828973,281.546384420122,280.28994993581586,277.77708096720346,279.03351545150963,276.22402135565744,7541,7486.5,-0.11009966538332296,1.6818467928298415,-1.6818467928298415,-0.7888912686513816,-3.7757537086890522,-3.7757537086890522,3.9025762685888026,NaN,NaN,0,0.6684504488542216,-0.6855099982861517,1047.0344218273963,NaN,1049.756269048529,NaN,NaN,0.6699231057958188,-3.4082610065938916,-2.3333776874242997,-1.1530829696865958,0.03595174284710144,0.2415743140887508,0,1,-1,2,-2,-0.5802148156833034,NaN,NaN,NaN,NaN,0.002785495458435889,0.002791121476023407,NaN,NaN
1626291000,277.86,278.51,277.77,278.51,NaN,NaN,NaN,279.280081378127,NaN,NaN,278.1625,281.29261521724743,276.5206464828973,NaN,NaN,276.5206464828973,281.29261521724743,280.0996230336599,277.7136386664848,278.90663085007236,276.22402135565744,19404,7607.05,0.18268985810548594,1.6290716887297139,-1.6290716887297139,-0.503715347242073,-3.540067679244629,-3.540067679244629,3.9025762685888026,NaN,NaN,-0.08276405603311963,0.6440456687767769,-0.6786399335027203,1047.0116603183367,NaN,1049.7110314344425,NaN,NaN,0.7548882030675546,-0.4500621673751061,-0.7621595962292939,-0.7049791305212868,0.20919745846086302,0.21380762889036292,0,1,-1,2,-2,1.3881483970145925,NaN,NaN,NaN,NaN,0.002785495458435889,0.0027907123506476167,NaN,NaN
1626355800,277.49,279.29,277.31,279.26,NaN,NaN,NaN,279.280081378127,NaN,NaN,278.3375,NaN,NaN,NaN,NaN,276.5206464828973,281.29261521724743,280.0996230336599,277.7136386664848,278.90663085007236,276.22402135565744,12254,7858.3,0.4861487673204323,1.5131271613198716,-1.5131271613198716,-0.30345221520118315,-1.519923164050489,-1.519923164050489,3.9025762685888026,NaN,NaN,-0.13660524993152362,0.596410888023166,-0.6035008626096772,1046.9997300609182,NaN,1049.6629571126086,NaN,NaN,0.7909786860484631,1.4694071471039172,0.8545159929564271,-0.2059520201119748,0.4417945366293274,0.2638626845255071,0,1,-1,2,-2,1.3880384811627706,NaN,NaN,NaN,NaN,0.002785495458435889,0.0027907484484215894,NaN,NaN
1626359400,279.33,280.4,279.25,279.93,278.3458668105097,278.3458668105097,NaN,NaN,NaN,NaN,279.7275,NaN,NaN,NaN,NaN,276.5206464828973,281.29261521724743,280.0996230336599,277.7136386664848,278.90663085007236,276.22402135565744,9789,8003.6,0.6540920944522516,1.273976243862562,-1.273976243862562,0.520683711577119,1.2828719686699444,1.2828719686699444,3.9025762685888026,NaN,NaN,0.3549737365745186,0.6056567315067297,-0.6042949504605143,1046.985961875515,NaN,1049.6317202531218,NaN,NaN,0.9389749356778954,1.8149525520806138,1.7031601600315014,0.23325532854525796,0.6582661613872312,0.37497731764972414,0,1,-1,2,-2,1.3879285909365258,NaN,NaN,NaN,NaN,0.002785495458435889,0.002791059400326306,NaN,NaN
1626363000,279.84,280.61,279.84,280.23,278.36025901675856,NaN,NaN,NaN,NaN,NaN,280.13,NaN,NaN,281.29261521724743,276.5571577640657,276.5571577640657,281.29261521724743,280.108750853952,277.74102212736113,278.9248864906566,276.22402135565744,6100,8055.1,0.6516246008806383,0.9454373140517713,-0.9454373140517713,0.5165178091036227,3.761833610468976,3.761833610468976,3.9025762685888026,NaN,NaN,0.34710802325643897,0.6007918855954058,-0.6020807083563351,1046.9619008711193,NaN,1049.6133346773372,NaN,NaN,0.9591043860545957,1.6239214700744093,1.7586766090324795,0.4607828814530758,0.7583903762595466,0.4986092405832341,0,1,-1,2,-2,1.3878187233081491,NaN,NaN,NaN,NaN,0.002785495458435889,0.0027920353215308813,NaN,NaN
1626366600,280.38,280.38,279.19,279.24,278.36025901675856,NaN,NaN,NaN,NaN,NaN,279.7975,NaN,NaN,NaN,NaN,276.5571577640657,281.29261521724743,280.108750853952,277.74102212736113,278.9248864906566,276.22402135565744,5513,7971,0.15310263913623348,0.6745100007962446,-0.6745100007962446,0.1506348181622652,2.8472380124516476,2.8472380124516476,3.9025762685888026,NaN,NaN,-0.045624856083877535,0.5945722972030714,-0.6030813104797375,1046.9480072466652,NaN,1049.598004529566,NaN,NaN,0.9629756795422032,0.08419814716262568,0.26249072860676703,-0.21035548101113474,0.42207548747274837,0.5103837830389901,0,1,-1,2,-2,-1.5266844047844137,NaN,NaN,NaN,NaN,0.002785495458435889,0.002792043673873042,NaN,NaN
1626370200,279.21,279.37,278.8,279.1,278.38697990360765,NaN,NaN,NaN,NaN,NaN,279.12,NaN,NaN,NaN,NaN,276.5571577640657,281.29261521724743,280.108750853952,277.74102212736113,278.9248864906566,276.22402135565744,6950,7575.8,0.04422378051915944,0.679754828008651,-0.679754828008651,-0.032236111608574536,1.904469750111268,1.904469750111268,3.9025762685888026,NaN,NaN,-0.1284836003504586,0.5941935539109335,-0.6044890452251088,1046.9456306476982,NaN,1049.5768139095462,NaN,NaN,0.9359844363716829,-0.49495756664866386,0.08826721858198057,-0.28637872104216194,0.37047051313587237,0.4783491011771497,0,1,-1,2,-2,-1.52654686426098,NaN,NaN,NaN,NaN,0.002785495458435889,0.002792039885976907,NaN,NaN
1626373800,279.11,279.47,278.73,279.47,278.41119833619103,NaN,NaN,NaN,NaN,NaN,279.19500000000005,NaN,NaN,NaN,NaN,276.5571577640657,281.29261521724743,280.108750853952,277.74102212736113,278.9248864906566,276.22402135565744,6097,7340.25,0.14254873595776293,0.6886472946730189,-0.6886472946730189,0,2.1555421962260297,2.1555421962260297,3.9025762685888026,NaN,NaN,-0.3500784690214498,0.5956669851359137,-0.6108872016909802,1046.9280641382109,NaN,1049.5604649129762,NaN,NaN,0.8971374126451751,-0.12265915911599536,0.6252288193725125,0.06781732865124247,0.5029109427171756,0.47648089109669606,0,1,-1,2,-2,1.1039398186840876,NaN,NaN,NaN,NaN,0.002785495458435889,0.002792128098458325,NaN,NaN
1626377400,279.44,279.71,279.24,279.64,278.45079361021016,NaN,NaN,NaN,NaN,NaN,279.5075,NaN,NaN,NaN,NaN,276.5571577640657,281.29261521724743,280.108750853952,277.74102212736113,278.9248864906566,276.22402135565744,10522,7416.45,0.14736634175924762,0.703772379597142,-0.703772379597142,0.2401691938201056,2.7246720646923492,2.7246720646923492,3.9025762685888026,NaN,NaN,-0.12057759733663333,0.5952133358610415,-0.6122318490518012,1046.9035009450274,NaN,1049.5534269069483,NaN,NaN,0.7923727288084431,0.0674365589839578,0.850316214783812,0.2987316281867251,0.5657412850444604,0.49832893706352377,0,1,-1,2,-2,1.1038735762666168,NaN,NaN,NaN,NaN,0.002785495458435889,0.0027923505667893193,NaN,NaN
1626442200,279.96,280.31,278.98,278.98,278.45079361021016,NaN,NaN,NaN,NaN,NaN,279.5575,NaN,NaN,281.29261521724743,276.5618580813575,276.5618580813575,281.29261521724743,280.10992593327495,277.74454736533,278.9272366493025,276.22402135565744,14874,7922.85,-0.16625189038975755,0.6997832098531827,-0.6997832098531827,-0.12529982458023836,1.3768774986932186,1.3768774986932186,3.9025762685888026,NaN,NaN,0.32373170431422266,0.5797913675860187,-0.6040605859453014,1046.8666192233068,NaN,1049.539340767486,NaN,NaN,1.014805212526438,-0.8983496864698893,-0.21629240776790776,-0.30866159105453517,0.31217785735794207,0.45725317862883524,0,1,-1,2,-2,-1.0611000809700393,NaN,NaN,NaN,NaN,0.002785495458435889,0.002792214617680422,NaN,NaN
1626445800,278.97,279.55,278.64,278.93,278.45079361021016,NaN,NaN,NaN,NaN,NaN,279.0225,NaN,NaN,NaN,NaN,276.5618580813575,281.29261521724743,280.10992593327495,277.74454736533,278.9272366493025,276.22402135565744,7906,8051.9,-0.15494585601777694,0.7045586921046255,-0.7045586921046255,0.025102201821702863,0.35198074293171544,0.35198074293171544,3.9025762685888026,NaN,NaN,0.2687412822843197,0.5869233775003873,-0.6026493929399608,1046.849609578315,NaN,1049.5182291915805,NaN,NaN,1.0144282151763448,-1.5530722030394504,-0.3341487770032769,-0.3301199257267765,0.28836615116672737,0.40476248215463617,0,1,-1,2,-2,-1.0610390536936154,NaN,NaN,NaN,NaN,0.002785495458435889,0.002792144444448363,NaN,NaN
1626449400,279.06,279.31,278.81,278.82,278.4552115104629,NaN,NaN,NaN,NaN,NaN,279,NaN,NaN,NaN,NaN,276.5618580813575,281.29261521724743,280.10992593327495,277.74454736533,278.9272366493025,276.22402135565744,3503,8012.05,-0.17138553290899597,0.7087429073434565,-0.7087429073434565,0.01076078768964539,-0.6229634193753881,-0.6229634193753881,3.9025762685888026,NaN,NaN,0.22383660914709536,0.5791340041618239,-0.5996492846351721,1046.8274208844493,NaN,1049.4865430229436,NaN,NaN,0.9157265397988975,-1.9963583675344936,-0.502476183855841,-0.4495463424077025,0.24198517744064138,0.35094548185758767,0,1,-1,2,-2,-1.0609780760724945,NaN,NaN,NaN,NaN,0.002785495458435889,0.002792026548682978,NaN,NaN
1626453000,278.77,278.97,278.28,278.28,NaN,NaN,NaN,279.3399704554428,279.3399704554428,NaN,278.575,NaN,NaN,NaN,NaN,276.5618580813575,281.29261521724743,280.10992593327495,277.74454736533,278.9272366493025,276.22402135565744,6153,7939.2,-0.33558183946280984,0.6988585189815614,-0.6988585189815614,-0.2687883023330784,-2.6546817990106817,-2.6546817990106817,3.8210686937836655,NaN,NaN,0.18732545832564867,0.5838833143274642,-0.596253679381074,1046.7200046824698,NaN,1049.4646129957418,NaN,NaN,0.958306743246118,-2.906129556355909,-1.3170854669272702,-1.2266618957400486,0.016848831704134936,0.2539670692449624,0,1,-1,2,-2,-1.060917092547148,NaN,NaN,NaN,NaN,0.002785495458435889,0.002790951961629788,NaN,NaN
1626456600,278.23,278.36,277.55,277.55,NaN,NaN,NaN,279.3094852012757,NaN,NaN,277.9225,280.91134607520235,276.5618580813575,NaN,NaN,276.5618580813575,280.91134607520235,279.82397407674114,277.6492300798187,278.73660207827993,276.22402135565744,8279,8173.9,-0.5467569120964954,0.6447549375254743,-0.6447549375254743,-0.45192066281697363,-5.637729050694787,-5.637729050694787,0.8058113337574113,NaN,NaN,0.12211237661524317,0.5868449585318627,-0.5917303714116366,1046.5255215245625,NaN,1049.4424737278468,NaN,NaN,0.9877438731495723,-3.075657012097561,-2.0611184670351923,-2.3370170517788744,-0.289341984362028,0.09389520269005847,0,1,-1,2,-2,-1.0608561232127556,NaN,NaN,NaN,NaN,0.002785495458435889,0.0027883633202802406,NaN,NaN
1626460200,277.59,278.05,277.23,277.92,NaN,NaN,NaN,279.2877363578446,NaN,NaN,277.6975,280.5797252073163,276.5618580813575,NaN,NaN,276.5618580813575,280.5797252073163,279.57525842582663,277.5663248628472,278.5707916443369,276.22402135565744,9357,8280.5,-0.3259245551991664,0.6129089406091828,-0.6129089406091828,-0.24765801658231945,-6.4346251685450255,-6.4346251685450255,-0.034510277659471456,NaN,NaN,-0.21663751035939824,0.5869150185593414,-0.5921476501220565,1046.5142948970254,NaN,1049.3633050386939,NaN,NaN,1.0217024020372019,-1.6902791125324865,-1.517935232674829,-1.6360652317721756,-0.13620948375458275,-0.003648935559827815,0,1,-1,2,-2,1.6979612145154173,NaN,NaN,NaN,NaN,0.002785495458435889,0.002787458293803829,NaN,NaN
1626463800,277.78,277.98,277.27,277.94,NaN,NaN,NaN,279.2615495338716,NaN,NaN,277.7425,280.5469073205568,276.5618580813575,NaN,NaN,276.5618580813575,280.5469073205568,279.55064501075697,277.55812039115733,278.55438270095715,276.22402135565744,9846,8261.2,-0.24726131367853313,0.5481214236856605,-0.5481214236856605,0.0035980282804937147,-6.900758609852737,-6.900758609852737,-0.5606665865501839,NaN,NaN,-0.4444466942382186,0.5902561236754417,-0.6034294434578548,1046.5092711509142,NaN,1049.2069375191345,NaN,NaN,0.9580778959958299,-0.9720897280240124,-1.3534471449659708,-1.5271523829057878,-0.1299955835528488,-0.05962163212055463,0,1,-1,2,-2,1.697782660658976,NaN,NaN,NaN,NaN,0.002785495458435889,0.00278673122984159,NaN,NaN
1626701400,274.24,275.4,271.7,272.28,NaN,NaN,NaN,279.2615495338716,NaN,NaN,273.405,278.0744919890487,271.38127540054757,NaN,NaN,271.38127540054757,278.0744919890487,276.4011878419234,273.05457954767286,274.72788369479815,276.22402135565744,24680,9159.05,-2.2796036293171773,0.907938123545951,-0.907938123545951,-2.236903522315181,-14.330257593274276,-14.330257593274276,-7.913699238089357,NaN,NaN,0.5182314080889812,0.5906650094402504,-0.6036562149141886,1046.0985153277798,NaN,1049.147311976766,NaN,NaN,1.9478776972739182,-3.015814267329729,-3.584275369293192,-4.81014928429101,-2.5087202227468564,-0.6858894539173117,0,1,-1,2,-2,-1.0360389232038725,NaN,NaN,NaN,NaN,0.002785495458435889,0.0027737298162432136,NaN,NaN
1626705000,272.18,273.2,271.45,272.08,NaN,NaN,NaN,279.2615495338716,NaN,NaN,272.22749999999996,277.9138502763275,271.38127540054757,NaN,NaN,271.38127540054757,277.9138502763275,276.2807065573825,273.0144191194926,274.6475628384375,276.22402135565744,11733,9495.4,-1.895345906666182,1.2228161797465509,-1.2228161797465509,-2.571080713313756,-19.414424408596446,-19.414424408596446,-12.854790633193979,NaN,NaN,0.34614336911579124,0.5933247671788807,-0.604608755830267,1045.6828106403516,NaN,1049.1240793008567,NaN,NaN,1.8253228264356751,-2.1918641656624014,-2.728064273412022,-3.6880452864950892,-2.5042984231007903,-1.2970586516623706,0,1,-1,2,-2,-1.0359808544833908,NaN,NaN,NaN,NaN,0.002785495458435889,0.002762456014317092,NaN,NaN
1626708600,272,272.75,271.41,271.41,NaN,NaN,NaN,279.14120382633274,NaN,NaN,271.89250000000004,277.7161573797093,271.38127540054757,NaN,NaN,271.38127540054757,277.7161573797093,276.13243688491883,272.964995895338,274.54871639012845,276.22402135565744,11091,9820.85,-1.7040815073312248,1.5585170969885505,-1.5585170969885505,-3.043618047368979,-23.238485133430675,-23.238485133430675,-16.506306289294734,NaN,NaN,0.6641634816847574,0.6186606615075099,-0.6071252229037798,1045.2313663039458,NaN,1048.8418166900574,NaN,NaN,1.8767234772165202,-1.9377752419284857,-2.474359347420801,-3.3072318244759735,-2.693390795249486,-1.7989339869954142,0,1,-1,2,-2,-1.0359227995451539,NaN,NaN,NaN,NaN,0.002785495458435889,0.0027521583492050024,NaN,NaN
1626712200,271.39,271.91,271.07,271.23,NaN,NaN,NaN,278.96955150752103,NaN,NaN,271.4,276.9552777540365,270.77573611229815,NaN,NaN,270.77573611229815,276.9552777540365,275.4103923436019,272.3206215227327,273.86550693316735,276.22402135565744,9890,10074.1,-1.3264616394801128,1.8336573130329206,-1.8336573130329206,-3.211647575206078,-25.903437733670156,-25.903437733670156,-18.999235027358523,NaN,NaN,0.31977354029771876,0.6256410197362792,-0.6075877842862363,1044.815492854267,NaN,1048.469903317899,NaN,NaN,1.8857398195546033,-1.5197921001129793,-2.1720220398452392,-2.9065002921996577,-2.7034732107475654,-2.150537626766713,0,1,-1,2,-2,-1.0358647415403115,NaN,NaN,NaN,NaN,0.002785495458435889,0.0027436607743004434,NaN,NaN
1626715800,271.21,271.5,270.75,271.5,NaN,NaN,NaN,278.8044759440792,NaN,NaN,271.24,276.2230952177456,270.47634523911273,NaN,NaN,270.47634523911273,276.2230952177456,274.7864077230874,271.91303273377093,273.3497202284292,276.22402135565744,13016,10347.85,-0.7996141366307078,1.9259297634346408,-1.9259297634346408,-2.771809196390207,-26.909157569280804,-26.909157569280804,-19.870117826106785,NaN,NaN,-0.4102297235218669,0.6269857545826586,-0.6107726728871888,1044.5007822496939,NaN,1048.0442206577177,NaN,NaN,1.8822378340230324,-0.7946958897236776,-1.8308549404583165,-2.5006329961747364,-2.5485945696730528,-2.3379527724361227,0,1,-1,2,-2,1.6034883135766582,NaN,NaN,NaN,NaN,0.0027792309872564204,0.0027379641726581003,NaN,NaN
1626719400,271.44,272.04,270.97,271.73,NaN,NaN,NaN,278.6656825986189,NaN,NaN,271.545,NaN,NaN,NaN,NaN,270.47634523911273,276.2230952177456,274.7864077230874,271.91303273377093,273.3497202284292,276.22402135565744,10080,9881.65,-0.3392898763303715,1.9571016465412,-1.9571016465412,-2.640630598351845,-26.910039607493307,-26.910039607493307,-19.870117826106785,NaN,NaN,-0.14276639015708006,0.6264376090555971,-0.6129593122338729,1044.2356278287266,NaN,1047.6243878144007,NaN,NaN,1.7614849959732484,0.015180492728771597,-1.574905614236777,-2.204724366456235,-2.420611657619781,-2.4054712801493894,0,1,-1,2,-2,1.6033335641127717,NaN,NaN,NaN,NaN,0.0027714056682487023,0.0027341563546169766,NaN,NaN
1626723000,271.85,272.76,271.53,272.61,NaN,NaN,NaN,278.55599325604237,NaN,NaN,272.1875,NaN,NaN,NaN,NaN,270.47634523911273,276.2230952177456,274.7864077230874,271.91303273377093,273.3497202284292,276.22402135565744,19621,10250,0.3323953109360248,1.9685733666860639,-1.9685733666860639,-2.454646294772256,-24.477068676359632,-24.477068676359632,-19.870117826106785,NaN,NaN,-0.15151339579319564,0.6204929990871297,-0.6164025134553839,1044.094793798482,NaN,1047.2741145684936,NaN,NaN,1.74849883155126,0.48405621141351485,-1.0801430374688312,-1.7348922089592655,-2.0471067399159426,-2.3327597720193447,0,1,-1,2,-2,1.6031788593139806,NaN,NaN,NaN,NaN,0.002764183700697921,0.002733062377257772,NaN,NaN
1626787800,272.36,276.69,272.12,276.59,NaN,NaN,NaN,278.55599325604237,NaN,NaN,274.44,NaN,NaN,277.0454852138532,270.47634523911273,270.47634523911273,277.0454852138532,275.4032002201681,272.11863023279784,273.760915226483,276.22402135565744,15866,10553.85,1.993753862946582,1.9229998651224882,-1.9229998651224882,-1.090688027463882,-15.518971192277704,-15.518971192277704,-22.954548902183987,NaN,NaN,-0.12037207359884303,0.6133525849619016,-0.5983746223674179,1044.0944371647936,NaN,1046.9801474914648,NaN,NaN,1.1167262591852247,1.6517570025856512,0.6724430863627529,-0.111027041783878,-0.5123727290935257,-1.8594851342553786,0,1,-1,2,-2,1.6030241994811603,NaN,NaN,NaN,NaN,0.002757933960174642,0.002733913341963756,NaN,NaN
